1.0,1.0,-3.0,55.0,United Kingdom
1.0,1.0,-0.06022386,51.53544512,United Kingdom
1.0,1.0,-1.48602278,53.3771232,United Kingdom
1.0,1.0,0.6774139,51.539611,United Kingdom
1.0,1.0,-1.46742792,53.3644523,United Kingdom
1.0,1.0,-0.07256078,51.55239374,United Kingdom
-7.0,2.0,13.3989,52.5006,Germany
1.0,1.0,-0.12731805,51.50711486,United Kingdom
-7.0,2.0,10.0,45.0,Italy
1.0,1.0,-2.9340204,54.893881,United Kingdom
2.0,1.0,-1.91667,52.4667,United Kingdom
1.0,1.0,-0.06533476,51.52122228,United Kingdom
2.0,2.0,13.419027,52.5148479,Germany
1.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,2.0,7.25186,43.69294,France
1.0,1.0,-1.57863356,54.9051114,United Kingdom
1.0,1.0,-8.64291232,41.0288417,Portugal
1.0,1.0,-0.245009,51.9514,United Kingdom
1.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,1.3,52.6333,United Kingdom
2.0,1.0,0.7138,51.5379,United Kingdom
-10.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,-0.12731805,51.50711486,United Kingdom
-4.0,-4.0,-77.03733586,38.90181532,United States
1.0,1.0,-0.12731805,51.50711486,United Kingdom
2.0,2.0,13.377,52.5161,Germany
1.0,1.0,-2.99052669,53.39977078,United Kingdom
-7.0,1.0,-1.24389206,51.75014606,United Kingdom
1.0,1.0,-2.9341815,54.8938322,United Kingdom
1.0,1.0,-0.12721,51.50643,United Kingdom
1.0,1.0,-1.663186,50.75165148,United Kingdom
2.0,3.0,22.11103922,38.03153713,Greece
2.0,1.0,0.483333,51.7333,United Kingdom
2.0,2.0,9.18814,45.4637,Italy
1.0,1.0,-2.586,51.155,United Kingdom
2.0,2.0,13.377,52.5161,Germany
1.0,1.0,-0.03115717,51.40676801,United Kingdom
1.0,1.0,-0.07,51.545,United Kingdom
1.0,1.0,0.116667,52.2,United Kingdom
1.0,1.0,-0.12731805,51.50711486,United Kingdom
2.0,2.0,13.377,52.5161,Germany
1.0,1.0,-9.1413,38.9901,Portugal
1.0,1.0,-1.5492,53.7997,United Kingdom
1.0,1.0,-3.02462303,53.48919219,United Kingdom
1.0,1.0,-0.315,51.5,United Kingdom
1.0,1.0,-0.004068,51.687134,United Kingdom
1.0,1.0,-9.1413,38.9901,Portugal
1.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,-0.3053954,53.7591844,United Kingdom
1.0,1.0,-0.31147,51.453348,United Kingdom
1.0,1.0,0.01272845,51.40520495,United Kingdom
1.0,1.0,-0.3054119,53.7591806,United Kingdom
1.0,1.0,-0.12300455,51.51211128,United Kingdom
1.0,1.0,-0.13811333,50.82614026,United Kingdom
1.0,1.0,-0.06533476,51.52122228,United Kingdom
-6.0,1.0,-2.586,51.155,United Kingdom
2.0,2.0,13.377,52.5161,Germany
1.0,1.0,-9.1413,38.9901,Portugal
-3.0,1.0,-0.12731805,51.50711486,United Kingdom
-3.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,-7.99477247,37.00801516,Portugal
1.0,1.0,0.26527778,51.13166667,United Kingdom
1.0,2.0,14.4167,50.0833,Czech Republic
1.0,1.0,-0.1233158,51.577875,United Kingdom
1.0,1.0,-0.0867675,51.5587578,United Kingdom
1.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,-3.133,51.527,United Kingdom
1.0,1.0,-0.14578243,50.82294038,United Kingdom
-7.0,2.0,4.8922,52.3731,Netherlands
2.0,1.0,-0.10413143,51.56636708,United Kingdom
1.0,1.0,-9.1413,38.9901,Portugal
1.0,1.0,-2.9340659,54.8938806,United Kingdom
1.0,1.0,-0.1466254,51.5465355,United Kingdom
1.0,1.0,-0.16736294,51.46808486,United Kingdom
0.0,1.0,-2.23225009,53.43323264,United Kingdom
1.0,1.0,-0.12731805,51.50711486,United Kingdom
2.0,2.0,12.5681,55.6763,Denmark
1.0,1.0,-0.07,51.56222222,United Kingdom
1.0,1.0,-0.1756722,51.4939452,United Kingdom
2.0,1.0,-0.1494,51.4578,United Kingdom
0.0,1.0,-0.116667,51.5,United Kingdom
1.0,1.0,-0.10100211,51.53010771,United Kingdom
1.0,1.0,-9.1413,38.9901,Portugal
1.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,-3.17906937,51.52046543,United Kingdom
1.0,1.0,-1.55430793,53.8071972,United Kingdom
1.0,1.0,-0.20870392,51.48133612,United Kingdom
2.0,2.0,12.4823,41.8955,Italy
2.0,1.0,0.0552771,51.58518067,United Kingdom
-10.0,1.0,-0.12494083,51.52530702,United Kingdom
-7.0,1.0,-0.02617866,51.46008423,United Kingdom
1.0,1.0,-0.21887028,51.53396101,United Kingdom
1.0,1.0,-9.1413,38.9901,Portugal
1.0,1.0,-1.6565856,50.75901655,United Kingdom
1.0,1.0,-1.2,53.1333,United Kingdom
1.0,1.0,-2.58333,51.45,United Kingdom
1.0,1.0,-9.1413,38.9901,Portugal
1.0,1.0,-1.49861074,53.36927843,United Kingdom
1.0,1.0,-1.4893197,52.91649703,United Kingdom
1.0,1.0,-0.05626967,51.54514423,United Kingdom
8.0,8.0,121.0067,14.44053,Philippines
1.0,1.0,-1.50901711,53.39421082,United Kingdom
1.0,1.0,-0.20870392,51.48133612,United Kingdom
1.0,1.0,-0.12731805,51.50711486,United Kingdom
0.0,1.0,-0.12731805,51.50711486,United Kingdom
2.0,1.0,-2.586,51.155,United Kingdom
1.0,1.0,-9.1413,38.9901,Portugal
-7.0,10.0,145.767,-16.9167,Australia
1.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,-0.19388889,51.50083333,United Kingdom
-7.0,1.0,-0.133333,51.45,United Kingdom
1.0,1.0,-0.09050892,51.50565383,United Kingdom
-5.0,1.0,-0.160929,51.54680077,United Kingdom
0.0,1.0,-4.3963599,55.9081785,United Kingdom
1.0,1.0,-0.00974871,51.56150129,United Kingdom
1.0,1.0,1.21905972,52.67788156,United Kingdom
1.0,1.0,-9.1413,38.9901,Portugal
2.0,1.0,-0.12461111,51.50061111,United Kingdom
1.0,2.0,5.01667,47.3167,France
2.0,1.0,-0.20870392,51.48133612,United Kingdom
-4.0,-4.0,-77.029,38.8991,United States
2.0,1.0,-0.0815799,51.5259051,United Kingdom
1.0,1.0,-0.16169852,51.49955706,United Kingdom
1.0,1.0,-9.1413,38.9901,Portugal
2.0,1.0,0.0552771,51.58518067,United Kingdom
2.0,1.0,-3.1867,51.4853,United Kingdom
5.5,1.0,-0.07412365,51.5258175,United Kingdom
1.0,1.0,-0.01039616,51.5976585,United Kingdom
1.0,1.0,-0.4333,51.9,United Kingdom
12.0,12.0,170.3666,-43.5877,New Zealand
1.0,1.0,-9.1413,38.9901,Portugal
-7.0,1.0,-1.09636316,53.9214252,United Kingdom
1.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,-0.12731805,51.50711486,United Kingdom
2.0,1.0,-0.06432253,51.49814935,United Kingdom
1.0,1.0,-3.0,53.4167,United Kingdom
1.0,1.0,-9.1413,38.9901,Portugal
1.0,1.0,-2.59089368,51.16184956,United Kingdom
1.0,2.0,13.37955,52.5158081,Germany
1.0,1.0,-16.8413499,28.24653,Spain
1.0,1.0,-0.30757964,51.51304261,United Kingdom
1.0,1.0,-0.07164138,51.4738096,United Kingdom
1.0,1.0,0.17392952,51.56029386,United Kingdom
1.0,1.0,-0.07164138,51.4738096,United Kingdom
1.0,1.0,-9.1413,38.9901,Portugal
2.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,-4.095324,55.772993,United Kingdom
-4.0,-4.0,-75.5497321,39.7448977,United States
1.0,1.0,-9.1413,38.9901,Portugal
2.0,1.0,0.00849259,51.48582289,United Kingdom
2.0,1.0,-8.664735,41.12086156,Portugal
1.0,1.0,-1.39613,50.98383,United Kingdom
1.0,1.0,-1.39613,50.98383,United Kingdom
1.0,1.0,0.04061,51.54203,United Kingdom
7.0,7.0,100.5590402,13.8065983,Thailand
1.0,1.0,-0.059545,51.541104,United Kingdom
1.0,1.0,-0.0690373,51.5165243,United Kingdom
1.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,-1.4667,53.3833,United Kingdom
1.0,1.0,-0.45,52.1333,United Kingdom
1.0,1.0,-0.45,52.1333,United Kingdom
1.0,1.0,-0.45,52.1333,United Kingdom
1.0,1.0,-0.45,52.1333,United Kingdom
5.0,5.0,69.3597,30.4419,Pakistan
5.5,5.5,73.6846635,26.334716,India
2.0,1.0,-2.584137,51.149224,United Kingdom
0.0,1.0,-0.20870392,51.48133612,United Kingdom
2.0,1.0,-0.10127,51.50739,United Kingdom
1.0,1.0,-0.44945618,51.46770101,United Kingdom
-7.0,1.0,-0.12731805,51.50711486,United Kingdom
-7.0,1.0,-0.16525098,51.48369572,United Kingdom
1.0,1.0,-0.45,52.1333,United Kingdom
1.0,1.0,-0.44939179,51.46819248,United Kingdom
1.0,1.0,-2.59089368,51.16184956,United Kingdom
7.0,1.0,-0.22422306,51.49278843,United Kingdom
1.0,1.0,-2.30998246,53.44203378,United Kingdom
1.0,1.0,-0.2433125,51.503969,United Kingdom
2.0,2.0,13.3989,52.5006,Germany
1.0,1.0,-2.9399613,54.9078644,United Kingdom
1.0,2.0,7.02387077,43.54992318,France
1.0,1.0,-1.13651418,52.95495495,United Kingdom
1.0,1.0,-1.34323,51.04668,United Kingdom
-7.0,1.0,-1.53333,53.9833,United Kingdom
1.0,1.0,-1.602,54.95,United Kingdom
-3.0,-3.0,-55.53601,-27.25928,Argentina
-4.0,1.0,-3.0,55.0,United Kingdom
1.0,1.0,-3.01498738,53.37516817,United Kingdom
1.0,1.0,-1.60595,54.93193,United Kingdom
1.0,1.0,-4.32022599,55.91007448,United Kingdom
1.0,1.0,-0.14056722,51.55385804,United Kingdom
1.0,1.0,0.633333,51.95,United Kingdom
1.0,1.0,-1.2578,51.7519,United Kingdom
1.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,-5.9584835,54.6082033,United Kingdom
1.0,3.0,33.36666667,35.16666667,Cyprus
2.0,1.0,-0.583333,51.4333,United Kingdom
1.0,1.0,-0.0970241,51.499318,United Kingdom
0.0,1.0,-1.994,51.353,United Kingdom
1.0,1.0,-2.28112919,53.45413704,United Kingdom
1.0,1.0,-2.76083009,53.53769228,United Kingdom
1.0,1.0,-2.57787049,51.15905542,United Kingdom
2.0,1.0,-0.21436126,51.43416642,United Kingdom
1.0,1.0,-0.1049047,51.5142348,United Kingdom
1.0,1.0,-1.91536082,52.47430473,United Kingdom
1.0,1.0,-1.4667,53.3833,United Kingdom
-7.0,1.0,-2.35407251,53.44855913,United Kingdom
1.0,1.0,-1.4746,53.3814,United Kingdom
-10.0,2.0,13.01904737,55.60267007,Sweden
2.0,1.0,-0.12197746,51.50818153,United Kingdom
-10.0,1.0,-0.08498457,51.50447227,United Kingdom
1.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,0.2221717,51.5941227,United Kingdom
-4.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,1.25,52.3,United Kingdom
1.0,1.0,-0.76,52.04,United Kingdom
